,sharpe,treynor,lifetime,information-ratio,standard_deviation,downside_deviation,variacao,equity,captacao_liquida,cotistas
2017-08-29,17.634512356313465,0.2937345029199611,189.0,37.261857606047606,0.014311501635404242,0.01552844865072107,2.1935975552753977e+58,25854025.66,24840000.0,10.0
2017-08-30,18.15498202032964,0.30429919015087903,190.0,38.9463887054026,0.014274866342390854,0.015537992670285307,5.100235621960106e+58,26002379.54,24840000.0,10.0
2017-08-31,20.113778967904967,0.33997704495143677,191.0,41.706227333221136,0.014310415570630636,0.015610283431189774,1.2014404724472555e+59,27717892.53,25955000.0,16.0
2017-09-01,20.708945711642723,0.3497838334366936,192.0,40.92183951191843,0.014274694701851822,0.015364784449261903,2.840537114723802e+59,28359124.69,26420000.0,20.0
2017-09-04,23.16309635565576,0.3867198390794926,195.0,43.83773345958396,0.014271457536311741,0.015471175095344453,3.813138751620321e+60,29133252.68,27350000.0,20.0
2017-09-05,24.199933157692097,0.40184002031955396,196.0,45.36777877429232,0.01424504809024307,0.015414170478460323,9.215861417256356e+60,29452394.07,27350000.0,20.0
2017-09-06,25.628552453174045,0.42801994814010264,197.0,45.383000686689385,0.014233463740338969,0.015372815161855964,2.2472334330156007e+61,31900783.73,29350000.0,20.0
2017-09-08,24.866327226746044,0.4162975684388624,199.0,44.7906942828801,0.014209706253700325,0.015338236037095096,1.3298406296332067e+62,31643259.96,31350000.0,20.0
2017-09-11,26.03960930433726,0.4390328093595784,202.0,44.19988814016533,0.014162068112040233,0.015298056448771458,1.9138031267037638e+63,32013852.24,31350000.0,20.0
2017-09-12,24.83258542836727,0.417827265468406,203.0,41.18110389722159,0.014168697803241086,0.015326277322649549,4.643138241874805e+63,31627795.61,31350000.0,20.0
2017-09-13,25.185850886862283,0.42588140676851144,204.0,41.40366731617792,0.01413375648217581,0.015326324896198694,1.1287115723177443e+64,31734075.94,31350000.0,20.0
2017-09-14,25.56162476456877,0.4273232154303468,205.0,42.16710386640624,0.014099081127986387,0.015327088842478716,2.74958033071527e+64,31847415.03,31350000.0,20.0
2017-09-15,26.97639448103999,0.45005711290233236,206.0,42.1558936799172,0.014086995766892187,0.015207993682658566,6.756237718375822e+64,32356558.63,31390000.0,20.0
2017-09-18,27.61452189433381,0.45813985439999894,209.0,43.11198422035077,0.014029455632790202,0.014987784541771923,1.0057229288183935e+66,33522024.57,32452000.0,20.0
2017-09-19,27.637748230957946,0.4658481699847533,210.0,43.264450582797146,0.013998062688823774,0.015129373170459714,2.4794387069592645e+66,33519248.27,32452000.0,20.0
2017-09-20,27.615515345906942,0.4709485037902343,211.0,43.266386515756466,0.01396745196399199,0.015121532154250819,6.110720748689982e+66,33501595.46,32452000.0,20.0
2017-09-21,27.238837803701934,0.46289237614484796,212.0,43.76341838704065,0.013943686411167213,0.015040437343347417,1.5024816524499527e+67,33369042.83,32452000.0,20.0
2017-09-22,27.249656566888568,0.4550723306435165,213.0,44.33715458245005,0.013912997790551556,0.014959092386607212,3.693830859045901e+67,33462708.56,32552000.0,21.0
2017-09-25,25.380911018417518,0.4237000484762208,216.0,43.35446016726982,0.013901905176403878,0.014959804012342178,5.427783353071865e+68,32835269.19,32752000.0,21.0
2017-09-26,25.23902162693627,0.41937469018423346,217.0,43.67069781774366,0.013873796432538136,0.014879859026358324,1.318267616927477e+69,32780228.51,32752000.0,21.0
2017-09-27,25.048699241006442,0.42053733826079515,218.0,44.73868011760177,0.01384667255627509,0.014801128823385554,3.197674432573533e+69,32709649.65,32752000.0,21.0
2017-09-28,25.134571870941027,0.4217061602594696,219.0,45.487870537447826,0.01381602286449851,0.014938006215569203,7.759297068779825e+69,32729832.73,32752000.0,21.0
2017-09-29,26.30660488827152,0.44181448571774795,220.0,46.05517155006481,0.013796961845223582,0.014752356050823095,1.8960582624503865e+70,33121055.36,32752000.0,21.0
2017-10-02,26.890101196107135,0.4504837574275226,223.0,47.05386829784484,0.013728288842507928,0.014741580651437542,2.774495901489129e+71,33281945.04,32752000.0,21.0
2017-10-03,29.038343049978184,0.48747958275902786,224.0,45.902067746144155,0.013756701289439422,0.014731693057110532,6.889543877902401e+71,34029023.34,32752000.0,21.0
2017-10-04,29.485933036389238,0.4935705454385307,225.0,47.02199677030988,0.01372602027983016,0.014733559768798204,1.7149365123667408e+72,34167091.81,32752000.0,21.0
2017-10-05,29.40068838038058,0.49177638451503625,226.0,46.63984688745522,0.013698827270103887,0.014658451698675336,4.265989978350584e+72,34154520.49,32777000.0,21.0
2017-10-06,29.48033393651819,0.49362044415209017,227.0,47.97196248538108,0.013669896361472084,0.014585463502069823,1.06148572424128e+73,34170640.02,32777000.0,21.0
2017-10-09,29.36893803618349,0.5125733344658715,230.0,48.36171851791514,0.013588362950290592,0.014435659875161438,1.6328612927118223e+74,34085478.97,32777000.0,21.0
2017-10-10,30.502508766914534,0.5107984306500392,231.0,47.654714927525035,0.013567751460869549,0.014457857041866841,4.0832359821027524e+74,34455604.82,32777000.0,21.0
2017-10-11,30.097556830764987,0.5017506532676769,232.0,47.54030296643351,0.013547127974296191,0.014388757997765898,1.0186115204171999e+75,34316814.56,32777000.0,21.0
2017-10-13,30.37589376294639,0.5045488965679994,234.0,47.128360304501896,0.013497838648199804,0.014316971651498952,6.346199426304024e+75,34382390.93,32777000.0,21.0
2017-10-16,30.574814775157883,0.5296013127513656,237.0,47.87323210633868,0.013413762483455898,0.014119509421449614,9.888137147763299e+76,34395289.83,32777000.0,21.0
2017-10-17,28.41868641907675,0.46223174825514846,238.0,46.130590518675625,0.013464625416183828,0.014330353258417215,2.4416634669796985e+77,33735170.07,32777000.0,21.0
2017-10-18,29.16635762536644,0.4931086975127264,239.0,46.638077021326815,0.013438573082482747,0.014341314670365991,6.054359231875768e+77,33972089.3,32777000.0,21.0
2017-10-19,28.791577993616524,0.4644035054535173,240.0,46.532943006406,0.013417994137676961,0.014274076242029234,1.497878685218632e+78,33934559.2,32867000.0,21.0
2017-10-20,29.66452440429826,0.47855067144974067,241.0,47.7981809849994,0.013393926214511787,0.014288408416549223,3.723983297648035e+78,34213614.61,32867000.0,21.0
2017-10-23,28.212114774475662,0.4503958694172822,244.0,47.692723542530906,0.013365527484883732,0.01429716658041902,5.674096259593724e+79,36927510.8,36067000.0,23.0
2017-10-24,29.262686665553208,0.4664524036030195,245.0,47.7063150778423,0.013345323488832451,0.01431650411680536,1.407053652345812e+80,37298750.15,36067000.0,23.0
2017-10-25,29.006684153696035,0.46134458387101035,246.0,46.90802864585998,0.013323276658532971,0.014249467796797007,3.4837089416635506e+80,37200563.91,36067000.0,23.0
