,alpha,beta_MKT,beta_HML,beta_SMB,beta_WML,beta_IML,pvalue_alpha,pvalue_MKT,pvalue_HML,pvalue_SMB,pvalue_WML,pvalue_IML,tvalue_alpha,tvalue_MKT,tvalue_HML,tvalue_SMB,tvalue_WML,tvalue_IML,fvalue,f_pvalue,R_squared_adj
2014-01-09,0.0007317598828401916,1.61658903564302,-0.4518996212332613,0.22763006033249958,0.7801542317733277,0.2579896070808643,0.8027499764103095,0.026446901891304365,0.62471384507181,0.7329087804368377,0.350612855679195,0.6360281465113794,0.2542563838797809,2.461309376723789,-0.49944193410351034,0.3476832755994784,0.9634190483554477,0.4830595735231165,1.855311110559646,0.16242155461167396,0.17615989811640698
2014-01-10,3.8598664253002956e-05,1.5718454035621174,-0.4738731721652295,0.26529160489875225,0.9080932412379126,0.29788681376014225,0.9890936819647931,0.028645021768929257,0.6067055568013096,0.6894886782072065,0.2712728810985547,0.5827341848950969,0.013884632081905353,2.4047867924570885,-0.5251126477870395,0.406877955607375,1.1394864213211036,0.5607529624425193,1.7455441468569004,0.18139321062765992,0.150750680757895
2014-01-13,0.0006414778479629572,1.3322260950624754,-0.3218008818631738,0.28452397936919616,0.6962981299687225,0.32334748659357626,0.8017484482858732,0.023791139596118185,0.7019526440799346,0.6494350681431558,0.3214994170587643,0.5332817071744943,0.25482301668332674,2.4689757057757373,-0.38884435869235695,0.46225774049788076,1.0194442555836192,0.6352135799219064,2.105758079077612,0.11174763296663998,0.1937968739215049
2014-01-14,0.00017054451997335312,1.2557123446338443,-0.3065447698069326,0.19064702594588107,0.7650526416193941,0.2915424878342721,0.9415570342161892,0.02287267931924424,0.6962524731675659,0.7439844708454877,0.24529564038423307,0.5530747106398017,0.07423988697662456,2.4650913864066446,-0.39606260183368047,0.331138233190898,1.1970187622367892,0.6033237894088309,2.278153963567978,0.0858418607092522,0.20358754675101698
2014-01-15,9.273473504915389e-05,1.2391223415839336,-0.3306514400492372,0.19360924910476945,0.7720022709485509,0.29099142103965103,0.9666607073581778,0.018876485317455876,0.6601506976920868,0.7338623063387123,0.22872618708631237,0.5440768785239792,0.042298034862610835,2.5442930654092537,-0.44601560200230767,0.3445459706342946,1.2397979954670035,0.6166756892984377,2.4146164035704363,0.07039757668988678,0.21386219808708107
2014-01-16,0.0004723680795315684,1.082581686220957,-0.36596562748873335,0.1401502238568481,0.6702744992001675,0.15530965530192783,0.8303699849273576,0.030884691006883607,0.628147120312302,0.8057883985058307,0.2911247553112981,0.7381923512347961,0.21678970878051002,2.306445323079326,-0.4912034207126104,0.24884588158943619,1.0816446843498377,0.3385045463165651,2.144261101114355,0.09787193857795322,0.17484954885426407
2014-01-17,0.0006347892990061106,1.0242301217587193,-0.3330547671052102,0.17956685297238756,0.6505287774438041,0.14283636297075591,0.7692898671315528,0.034417596708409194,0.6544086943530654,0.7484452253123999,0.2983968200603554,0.7552865769854598,0.2967908942817255,2.2485983801527087,-0.4535421721396396,0.3245631407718471,1.06394493398492,0.3154204858737206,2.1070830036378836,0.10105242218805527,0.16506177171766145
2014-01-20,0.0006569139449514781,0.8411225196066817,-0.5008835700976992,0.18268679824210451,0.6701479313926234,0.06562644686487942,0.7594086077454011,0.039268317416337385,0.4784350564639285,0.7420141640656257,0.27956546363671064,0.88214136477307,0.30977128281960237,2.180341976265349,-0.7200725719095096,0.33301558109359763,1.1062942141607728,0.1498420556902658,2.1677341246767448,0.09161862976609923,0.16759165946661603
2014-01-21,-0.00035426594744823205,0.9854107922802514,-0.5988223348547015,0.42889677319720676,0.8630708290377084,0.1999163064263731,0.867820365324681,0.046131063480629605,0.42399012937381164,0.4398736577829162,0.17284930068322352,0.6710976259761383,-0.1682192695838207,2.1030381266947877,-0.8133914155991345,0.7854532097645339,1.4049456361243737,0.4299085640246097,2.4637196198620845,0.061574495953178876,0.20151102967406065
2014-01-22,-0.0009151856136501116,0.8278584594716983,-0.8660333511902709,0.47134360263572433,1.007266557353504,0.21792937137361687,0.662586699836796,0.08023675493755368,0.2329111921020372,0.3994546105043427,0.11008148184429935,0.6461765369684191,-0.4415833426404477,1.8233074564786935,-1.222521823049562,0.8572418928272458,1.6566889769601822,0.464688221476855,2.198662432003027,0.08643985076222374,0.16651182679078602
2014-01-23,-0.0008573438283972901,0.6981469867156027,-0.9762259057914416,0.4727969305420909,1.0117919528453017,0.15625215827034739,0.6782126436194339,0.0840093936867119,0.15884882020281937,0.39161171599685096,0.1037268127690418,0.7315298200475324,-0.4196166079262526,1.7967120365527367,-1.4506028132294395,0.8712126849679444,1.6861784499753143,0.3468040493762427,2.297739876633993,0.07424734274978337,0.17308414241980818
2014-01-24,-0.0007836792346883797,0.5679809348250863,-1.0504958945089873,0.5115649166903548,0.9486244383922868,0.1436606033361688,0.701027764400984,0.10045700806299784,0.12158283785848369,0.34672427286002694,0.11753223752167065,0.7496354128253454,-0.38804178842142073,1.7008801140998782,-1.5984434350107375,0.9576745805366559,1.616868484655809,0.3223966546007027,2.3658421681478354,0.06647132204002121,0.17587817761091462
2014-01-27,0.00038355698173415747,0.7442491056279965,-0.7343646539918566,0.32089051191285567,0.98612824672731,0.2799356494207569,0.8526259160828862,0.037443032690878314,0.285522700353683,0.5679937975098663,0.12242026167463185,0.5521562968641076,0.18749335397151767,2.1846886890972845,-1.0888054324953815,0.5778350791290332,1.5928564373793181,0.6017895560483679,2.0477447760796643,0.10239210155810763,0.1370004892627642
2014-01-28,0.0012550348139471618,1.0973438860131175,-0.5099741294234127,0.042520084088993715,1.2135726345824427,0.2350756274226159,0.5764161267142134,0.014989541845579449,0.5015922568148294,0.9445794191253601,0.08835788461339676,0.649844893916306,0.5652339225749058,2.59210925182637,-0.6807959027951336,0.07014173484743635,1.765655563391793,0.458905115092507,2.0296415733369018,0.10504587160328631,0.134952810487869
2014-01-29,0.0012491785324600009,1.1005208125562942,-0.5037725078322723,0.03886496779360843,1.2131724025538768,0.23309082349909405,0.5690179367731119,0.009303176499034446,0.47154853014545606,0.9467073576250971,0.08278598823932375,0.642380696245299,0.5760611942068898,2.7862647537083705,-0.7294981106572631,0.0674233982069,1.7968300334911143,0.46927715689357347,2.207920824757228,0.0806125852375994,0.15084075519613405
2014-01-30,0.0014002334075608252,1.0646291857880334,-0.47870401983789207,0.0006935454837843913,1.1485715211928789,0.168733697203227,0.5148728206438999,0.009576351547329755,0.4873702361349391,0.9990290784683662,0.09040225504598806,0.7256177075558214,0.659078546577108,2.7678094120190826,-0.7031718353033721,0.0012270510596358352,1.7496549921193285,0.3542658503788313,2.205571070344831,0.07988982893761419,0.1469210442527027
2014-01-31,0.0010438152990994427,1.021372701422049,-0.4350764518740061,-0.06726985192092166,1.110263926690348,0.08009316213012739,0.620140884645125,0.011651853095784865,0.525557058485884,0.9050231857773996,0.0994379126288272,0.8645299378572808,0.500668289189256,2.6810758622923467,-0.6420554377805409,-0.12029826456676505,1.6984606713618233,0.1720327722979448,2.082499497720554,0.0943582176557465,0.13069720052726486
2014-02-03,0.0010438152990994427,1.021372701422049,-0.4350764518740061,-0.06726985192092166,1.110263926690348,0.08009316213012739,0.620140884645125,0.011651853095784865,0.525557058485884,0.9050231857773996,0.0994379126288272,0.8645299378572808,0.500668289189256,2.6810758622923467,-0.6420554377805409,-0.12029826456676505,1.6984606713618233,0.1720327722979448,2.082499497720554,0.0943582176557465,0.13069720052726486
2014-02-04,0.00011044100881974132,0.7227256678167859,-0.5737591432130185,0.16596784296811376,0.8867802366793579,0.10980043077707413,0.9531939763641998,0.02548073874865558,0.3502435471248645,0.7432901825481695,0.13326436156918936,0.791648190029001,0.05915823679314169,2.3434773532719224,-0.9479811947299839,0.33034799436835227,1.5405238138891917,0.2663896563744423,2.1661622585465774,0.08270622500956788,0.13613590582913393
2014-02-05,0.00014164604652739467,0.8544040112676757,-0.485408853965626,0.07930803051722222,0.9399400775648089,0.0811768665596266,0.9381079624512256,0.017127245403288503,0.4116745789342563,0.8647228403614469,0.11143752822952308,0.8367985415419961,0.07826075836821296,2.5148761698265583,-0.8318209836806439,0.17174074810599907,1.6369592831514193,0.20767530899506292,2.201533225857717,0.07854861514040255,0.1396882618840205
2014-02-06,-0.00030921650180951556,0.6558478958708955,-0.5932191044211822,-0.029778065792842354,0.949324184373411,-0.13423793822070013,0.863256980676107,0.03733405371681061,0.31773175004584736,0.9481522991460483,0.10505225813577047,0.7158533710031084,-0.1735388528869218,2.166983517864297,-1.0140274930169384,-0.06550915209955085,1.6652514856140392,-0.36705414706121897,1.8933322485921544,0.12136339510913133,0.10276062424012677
2014-02-07,-0.000344292880658144,0.6546070803105147,-0.5961092642377194,-0.024070037592375953,0.9581463098992646,-0.1278224220485516,0.8440288252471422,0.03489084013301482,0.3080887751544396,0.9572773436565443,0.09488284829869541,0.7227222425733958,-0.19820838408366548,2.1949548349049306,-1.0343024574313338,-0.05395560420123243,1.7166473777906364,-0.357691568992818,1.9465660252943078,0.1113909103403927,0.10580216170295009
2014-02-10,-0.0003153397220441146,0.6578976691598134,-0.5900499663612037,-0.036582688488168424,0.9575190708342476,-0.1341378888344525,0.8518928929795552,0.03012219022647263,0.30211866695309425,0.9299402855950248,0.09042824544212198,0.6989237390601157,-0.18805072573583742,2.25773935336157,-1.0469119164298173,-0.08853737741279794,1.7398570092811072,-0.3898782932747272,2.0004988440688765,0.10206271838204287,0.10874397801961033
2014-02-11,-0.00035037292260105046,0.6615568167527929,-0.558140587609024,-0.07660597931338192,0.9409983499758195,-0.14567393295441933,0.8331448724881356,0.02710812706616504,0.31277902819897285,0.8427927722286457,0.0899526160621932,0.6684017118780758,-0.2121623171257522,2.3012876163988407,-1.0233669589713226,-0.19972053362480835,1.7412351377223783,-0.4317874674818867,2.0649376140409323,0.09198778038337219,0.11251396020414661
2014-02-12,-0.0002476323629352459,0.6685048718701736,-0.5926547464337234,-0.09168373177063571,0.978635018698724,-0.1361900183720923,0.8788419875719312,0.023747651503726267,0.2728644249685255,0.8094162753423979,0.07076881986867974,0.6846939624802423,-0.1534671519673027,2.355747161670598,-1.112611748785971,-0.24286484956857715,1.8591061411647274,-0.4091948725211548,2.111056469191206,0.08517024941745946,0.11441149299420583
2014-02-13,-5.461353319048386e-05,0.6155091842397373,-0.5136233902717617,-0.028501681357739516,0.8672556325549123,-0.11243005726952024,0.9718252122126629,0.021743270952966447,0.27961897182819256,0.929514586045072,0.06329708892501958,0.7214982172407577,-0.0355354721005594,2.385809676995786,-1.0956671373833837,-0.08900082906697128,1.9088581310859385,-0.35891799174434075,2.3537935022187546,0.05740370999788998,0.12827553447337603
2014-02-14,-0.00016679489393849677,0.6551364694568086,-0.6074807179197268,-0.1041000855932156,0.9823316111806885,-0.14483463417933048,0.9147284398522558,0.022218826230419392,0.24989661668216218,0.7774847803628964,0.06359337413317405,0.6564638107143854,-0.10775536607458808,2.379042296286714,-1.1675611795569973,-0.2845133711898792,1.9079556181022244,-0.44814891298620246,2.1632826403921834,0.0775221639216681,0.11445934168640759
2014-02-17,-0.00011826845800505058,0.6544975541589649,-0.5844422188949487,-0.11310450225103716,0.9701751055980494,-0.15036764957073667,0.9377268237085501,0.020743790522619203,0.24662138947232246,0.7535966310201017,0.06121460148460645,0.6386087860663757,-0.0786080083230513,2.405548222126232,-1.1753850974999356,-0.31601193567159674,1.9247805723730091,-0.4731596810950264,2.225800041442646,0.06991600250534069,0.1175737148775231
2014-02-18,-0.00011826845800505058,0.6544975541589649,-0.5844422188949487,-0.11310450225103716,0.9701751055980494,-0.15036764957073667,0.9377268237085501,0.020743790522619203,0.24662138947232246,0.7535966310201017,0.06121460148460645,0.6386087860663757,-0.0786080083230513,2.405548222126232,-1.1753850974999356,-0.31601193567159674,1.9247805723730091,-0.4731596810950264,2.225800041442646,0.06991600250534069,0.1175737148775231
2014-02-19,-4.304440300139291e-05,0.6183435167561797,-0.49737878470474417,-0.04351432760928427,0.8729832936139063,-0.1156301695364491,0.9763026047616293,0.015222298446945373,0.26197542189351003,0.8834373953736321,0.04451933476804657,0.7010338072066602,-0.02987404167587901,2.5257060389228885,-1.13631634578904,-0.14746663165035093,2.0683124764989174,-0.38643938785720466,2.579498335742204,0.03939762531609107,0.13880210613337074
2014-02-20,6.368666199341663e-05,0.618307040901907,-0.5667362970213046,0.02570738142736166,0.9617757141383464,-0.07929085320551438,0.9652475681904771,0.018024303769034588,0.20181249937151474,0.930083376732525,0.025489329669869852,0.7921288906389088,0.043818209076469786,2.4569834314353494,-1.2957662552578275,0.08824373176468056,2.3124941197300335,-0.2651543321388349,2.563468531827539,0.04039687158541568,0.13758726285451273
2014-02-21,0.00044012761364031067,0.6834526808216883,-0.40292962216645756,-0.0680301600973725,0.9071685558728113,-0.09472601798690958,0.7576583160025153,0.007822053238471741,0.3347165035815485,0.8089710805492638,0.033719627432495285,0.7532849505403463,0.31044183436999095,2.784130016296421,-0.9751143572252332,-0.24318000723580627,2.1903707365545273,-0.316236904584634,2.6112937891452073,0.03714699328855655,0.13876953063159259
2014-02-24,0.00028305854524599607,0.6856835293649722,-0.5045005637113193,-0.10168614237008991,0.9711054835502084,-0.12139082729709322,0.8397589206385824,0.007675537108387085,0.2673752429093021,0.7424587967667602,0.03796266653607037,0.6944720791678352,0.20337485679671097,2.791335171526381,-1.1230430850699593,-0.3306296449964963,2.1382363682151357,-0.3953234235548598,2.604063483440485,0.0375709716961159,0.13823291174936736
2014-02-25,0.0004919219364374329,0.6490699678768286,-0.3991518684095137,-0.0931616478196085,0.8534790974624511,-0.10539397900662416,0.7121617541375791,0.006551782491916383,0.3103590606476398,0.7150834116316762,0.03679949306598106,0.7191896384910863,0.3711462547742642,2.842643742718239,-1.0253044818354917,-0.36720059344243017,2.1478847735972555,-0.36166499065759933,2.86603180699368,0.02415502140653183,0.14968931861274404
